,,,,,
Marca,Modelo,Año,País,Valor,Especificaciones
Acura,MDX,2021,USA,"26,025.00","SERIE: BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||"
Acura,RDX,2023,USA,"26,430.00","SERIE: BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2,000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||"
Acura,RDX,2023,USA,"26,430.00",SERIE: SH-AWD || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Acura,TLX,2022,USA,"26,730.00",SERIE: A-SPEC || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Acura,MDX,2020,USA,"26,752.50",SERIE: SH AWD A-SPEC || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||
Acura,MDX,2019,USA,"27,260.00",SERIE: TYPE-S || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Acura,MDX,2021,USA,"27,275.00",SERIE: TECNOLOGY || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: FWD ||
Acura,RDX,2022,USA,"27,335.00",SERIE: A-SPEC || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Acura,MDX,2022,CANADÁ,"27,417.50","SERIE: BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: FWD ||"
Acura,MDX,2022,USA,"27,417.50","SERIE: BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: FWD ||"
Acura,TLX,2021,USA,"27,675.00",SERIE: Type S || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Acura,RLX,2020,CANADÁ,"27,855.00","SERIE: SH-AWD || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||"
Acura,Integra,2022,JAPÓN,"27,940.00",SERIE: Type S || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 4 || PUERTAS: 4 || TRACCION: FWD ||
Acura,TLX,2022,USA,"27,967.50",SERIE: ADVANCE || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Acura,RDX,2023,USA,"28,020.00",SERIE: TECHNOLOGY || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Acura,RDX,2023,USA,"28,020.00",SERIE: TECHNOLOGY || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||
Acura,MDX,2022,CANADÁ,"28,187.50","SERIE: SH AWD || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||"
Acura,MDX,2022,USA,"28,187.50",SERIE: SH AWD || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||
Acura,MDX,2020,CANADÁ,"28,350.00","SERIE: SH AWD ADVANCE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 6 || PUERTAS: 4 || TRACCION: 4WD ||"
Acura,MDX,2021,USA,"28,375.00","SERIE: SH-AWD TECHNOLOGY || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||"
Acura,RDX,2022,USA,"28,517.50",SERIE: ADVANCE || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Acura,MDX,2022,CANADÁ,"28,627.50","SERIE: BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||"
Acura,MDX,2022,USA,"28,627.50","SERIE: BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||"
Acura,MDX,2020,USA,"28,710.00",SERIE: ADVANCE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: 4WD ||
Acura,TLX,2023,USA,"29,160.00",SERIE: A-SPEC || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Acura,MDX,2019,USA,"29,400.00",SERIE: TYPE-S ADVANCE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Acura,MDX,2021,USA,"29,725.00",SERIE: SH AWD A-SPEC || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||
Acura,RDX,2023,USA,"29,820.00",SERIE: A-SPEC || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Acura,MDX,2023,CANADÁ,"29,910.00","SERIE: BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: FWD ||"
Acura,MDX,2023,USA,"29,910.00","SERIE: BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: FWD ||"
Acura,MDX,2022,USA,"30,002.50",SERIE: TECNOLOGY || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: FWD ||
Acura,TLX,2022,USA,"30,442.50",SERIE: Type S || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Acura,Integra,2023,JAPÓN,"30,480.00",SERIE: Type S || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 4 || PUERTAS: 4 || TRACCION: FWD ||
Acura,TLX,2023,USA,"30,510.00",SERIE: ADVANCE || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Acura,MDX,2020,USA,"30,667.50",SERIE: TYPE-S || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Acura,MDX,2023,CANADÁ,"30,750.00","SERIE: SH AWD || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||"
Acura,MDX,2023,USA,"30,750.00",SERIE: SH AWD || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||
Acura,RDX,2023,USA,"31,110.00",SERIE: ADVANCE || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Acura,MDX,2022,USA,"31,212.50","SERIE: SH-AWD TECHNOLOGY || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||"
Acura,MDX,2023,CANADÁ,"31,230.00","SERIE: BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||"
Acura,MDX,2023,USA,"31,230.00","SERIE: BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||"
Acura,MDX,2021,CANADÁ,"31,500.00","SERIE: SH AWD ADVANCE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 6 || PUERTAS: 4 || TRACCION: 4WD ||"
Acura,Integra,2024,JAPÓN,"31,500.00",SERIE: Base || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 4 || PUERTAS: 4 || TRACCION: FWD ||
Acura,MDX,2021,USA,"31,900.00",SERIE: ADVANCE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: 4WD ||
Acura,MDX,2022,USA,"32,697.50",SERIE: SH AWD A-SPEC || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||
Acura,MDX,2023,USA,"32,730.00",SERIE: TECNOLOGY || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: FWD ||
Acura,MDX,2020,USA,"33,075.00",SERIE: TYPE-S ADVANCE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Acura,TLX,2023,USA,"33,210.00",SERIE: Type S || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Acura,Integra,2024,JAPÓN,"33,500.03",SERIE: A-Spec || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 4 || PUERTAS: 4 || TRACCION: FWD ||
Acura,MDX,2023,USA,"34,050.00","SERIE: SH-AWD TECHNOLOGY || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||"
Acura,MDX,2021,USA,"34,075.00",SERIE: TYPE-S || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Acura,MDX,2022,CANADÁ,"34,650.00","SERIE: SH AWD ADVANCE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 6 || PUERTAS: 4 || TRACCION: 4WD ||"
Acura,MDX,2022,USA,"35,090.00",SERIE: ADVANCE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: 4WD ||
Acura,MDX,2023,USA,"35,670.00",SERIE: SH AWD A-SPEC || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||
Acura,MDX,2021,USA,"36,750.00",SERIE: TYPE-S ADVANCE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Acura,MDX,2022,USA,"37,482.50",SERIE: TYPE-S || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Acura,MDX,2023,CANADÁ,"37,800.00","SERIE: SH AWD ADVANCE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 6 || PUERTAS: 4 || TRACCION: 4WD ||"
Acura,MDX,2023,USA,"38,280.00",SERIE: ADVANCE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: 4WD ||
Acura,MDX,2022,USA,"40,425.00",SERIE: TYPE-S ADVANCE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Acura,MDX,2023,USA,"40,890.00",SERIE: TYPE-S || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Acura,RDX,2024,USA,"44,050.00","SERIE: BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2,000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||"
Acura,RDX,2024,USA,"44,050.00",SERIE: SH-AWD || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Acura,MDX,2023,USA,"44,100.00",SERIE: TYPE-S ADVANCE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Acura,RDX,2024,USA,"46,700.00",SERIE: TECHNOLOGY || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Acura,RDX,2024,USA,"46,700.00",SERIE: TECHNOLOGY || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||
Acura,RDX,2024,USA,"49,700.00",SERIE: A-SPEC || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Acura,MDX,2024,CANADÁ,"49,850.00","SERIE: BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: FWD ||"
Acura,MDX,2024,USA,"49,850.00","SERIE: BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: FWD ||"
Acura,Integra,2024,JAPÓN,"50,800.00",SERIE: Type S || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1500 || PASAJEROS: 4 || PUERTAS: 4 || TRACCION: FWD ||
Acura,MDX,2024,CANADÁ,"51,250.00","SERIE: SH AWD || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||"
Acura,MDX,2024,USA,"51,250.00",SERIE: SH AWD || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||
Acura,RDX,2024,USA,"51,850.00",SERIE: ADVANCE || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Acura,MDX,2024,CANADÁ,"52,050.00","SERIE: BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||"
Acura,MDX,2024,USA,"52,050.00","SERIE: BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||"
Acura,MDX,2024,USA,"54,550.00",SERIE: TECNOLOGY || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: FWD ||
Acura,MDX,2024,USA,"56,750.00","SERIE: SH-AWD TECHNOLOGY || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||"
Acura,NSX,2019,JAPÓN,"58,492.80",SERIE: BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3000 || PASAJEROS: 2 || PUERTAS: 2 || TRACCION: RWD ||
Acura,NSX,2019,USA,"58,492.80",SERIE: BASE COUPE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 2 || PUERTAS: 2 || TRACCION: FWD ||
Acura,MDX,2024,USA,"59,450.00",SERIE: SH AWD A-SPEC || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: AWD ||
Acura,MDX,2024,CANADÁ,"63,000.00","SERIE: SH AWD ADVANCE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3,500 || PASAJEROS: 6 || PUERTAS: 4 || TRACCION: 4WD ||"
Acura,MDX,2024,USA,"63,800.00",SERIE: ADVANCE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 7 || PUERTAS: 4 || TRACCION: 4WD ||
Acura,NSX,2020,JAPÓN,"65,804.40",SERIE: BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3000 || PASAJEROS: 2 || PUERTAS: 2 || TRACCION: RWD ||
Acura,NSX,2020,USA,"65,804.40",SERIE: BASE COUPE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 2 || PUERTAS: 2 || TRACCION: FWD ||
Acura,MDX,2024,USA,"68,150.00",SERIE: TYPE-S || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Acura,NSX,2021,JAPÓN,"73,116.00",SERIE: BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3000 || PASAJEROS: 2 || PUERTAS: 2 || TRACCION: RWD ||
Acura,NSX,2021,USA,"73,116.00",SERIE: BASE COUPE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 2 || PUERTAS: 2 || TRACCION: FWD ||
Acura,MDX,2024,USA,"73,500.00",SERIE: TYPE-S ADVANCE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Acura,NSX,2022,JAPÓN,"80,427.60",SERIE: BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3000 || PASAJEROS: 2 || PUERTAS: 2 || TRACCION: RWD ||
Acura,NSX,2022,USA,"80,427.60",SERIE: BASE COUPE || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 3500 || PASAJEROS: 2 || PUERTAS: 2 || TRACCION: FWD ||
Alfa Romeo,Giulia,2020,ITALIA,"16,167.83","SERIE: BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2,000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: RWD ||"
Alfa Romeo,TONALE,2020,ITALIA,"17,800.20","SERIE: Sprint || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1,300 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||"
Alfa Romeo,Giulia,2020,ITALIA,"18,160.20","SERIE: Sprint || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2,000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: RWD ||"
Alfa Romeo,STELVIO,2020,ITALIA,"18,176.40",SERIE: VELOCE || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 5 || TRACCION: AWD ||
Alfa Romeo,TONALE,2020,ITALIA,"18,628.20","SERIE: Ti || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1,300 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||"
Alfa Romeo,Giulia,2020,ITALIA,"18,952.20","SERIE: TI || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2,000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: RWD ||"
Alfa Romeo,Giulia,2020,ITALIA,"19,015.20","SERIE: Sprint || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2,000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 4WD ||"
Alfa Romeo,STELVIO,2020,ITALIA,"19,465.65",SERIE: BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: RWD ||
Alfa Romeo,Giulia,2020,ITALIA,"19,644.30","SERIE: BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2,000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 4WD ||"
Alfa Romeo,TONALE,2020,ITALIA,"19,663.20","SERIE: Veloce || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1,300 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||"
Alfa Romeo,Giulia,2020,ITALIA,"19,803.60","SERIE: TI || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2,000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 4WD ||"
Alfa Romeo,STELVIO,2020,ITALIA,"20,157.75","SERIE: SPORT || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2,000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||"
Alfa Romeo,STELVIO,2020,ITALIA,"20,293.65",SERIE: BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Alfa Romeo,STELVIO,2020,ITALIA,"21,775.05",SERIE: Ti SPORT || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 5 || TRACCION: AWD ||
Alfa Romeo,4C,2020,ITALIA,"30,217.50","SERIE: BASE || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 1,800 || PASAJEROS: 2 || PUERTAS: 2 || TRACCION: RWD ||"
Alfa Romeo,STELVIO,2020,ITALIA,"32,966.14","SERIE: QUADRIFOGLIO || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 2,900 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 4WD ||"
Alfa Romeo,Giulia,2020,ITALIA,"33,738.75","SERIE: QUADRIFOGLIO || COMBUSTIBLE: GASOLINA || CILINDROS: 6 || CC: 2,900 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: RWD ||"
Audi,A3,2019,ALEMANIA,"8,654.39","SERIE: 2.0T PREMIUM || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2,000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||"
Audi,A3,2019,ALEMANIA,"9,346.74","SERIE: 2.0T PREMIUM || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2,000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 4WD ||"
Audi,A3,2020,ALEMANIA,"9,736.19","SERIE: 2.0T PREMIUM || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2,000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||"
Audi,A3,2019,ALEMANIA,"10,598.40","SERIE: 2.0T PREMIUM PLUS || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2,000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||"
Audi,A3,2019,ALEMANIA,"10,997.68",SERIE: Premium 40 || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||
Audi,A3,2019,ALEMANIA,"11,128.32","SERIE: 2.0T PREMIUM PLUS || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2,000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 4WD ||"
Audi,A3,2019,ALEMANIA,"11,612.08",SERIE: Premium 40 || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 4WD ||
Audi,A3,2020,ALEMANIA,"11,923.20","SERIE: 2.0T PREMIUM PLUS || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2,000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||"
Audi,Q3,2019,ALEMANIA,"12,156.30","SERIE: 2.0T PREMIUM || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2,000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 4WD ||"
Audi,Q3,2019,ALEMANIA,"12,210.93","SERIE: 2.0T PREMIUM PLUS || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2,000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 2WD ||"
Audi,A3,2020,ALEMANIA,"12,372.39",SERIE: Premium 40 || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||
Audi,A3,2019,ALEMANIA,"12,377.22","SERIE: 2.0T PRESTIGE || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2,000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||"
Audi,A3,2019,ALEMANIA,"12,996.08","SERIE: 2.0T PRESTIGE || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2,000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 4WD ||"
Audi,A3,2020,ALEMANIA,"13,063.58",SERIE: Premium 40 || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 4WD ||
Audi,Q3,2020,ALEMANIA,"13,675.84","SERIE: 2.0T PREMIUM || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2,000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 4WD ||"
Audi,A3,2021,ALEMANIA,"13,747.10",SERIE: Premium 40 || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||
Audi,A4,2019,ALEMANIA,"13,798.62","SERIE: 2.0T PREMIUM || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2,000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||"
Audi,A3,2021,ALEMANIA,"14,515.09",SERIE: Premium 40 || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: 4WD ||
Audi,A3,2019,ALEMANIA,"14,627.20","SERIE: 2.0T PREMIUM CONVERTIBLE || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2,000 || PASAJEROS: 4 || PUERTAS: 2 || TRACCION: FWD ||"
Audi,Q3,2019,ALEMANIA,"15,026.36",SERIE: 2.0T PREMIUM PLUS || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: AWD ||
Audi,A3,2022,ALEMANIA,"15,121.81",SERIE: Premium 40 || COMBUSTIBLE: GASOLINA || CILINDROS: 4 || CC: 2000 || PASAJEROS: 5 || PUERTAS: 4 || TRACCION: FWD ||
